Team,Match,Alliance,Time,X,Y
4911,12,blue,15.4,8.4,15.76
4911,12,blue,15.5,8.48,15.75
4911,12,blue,15.6,8.56,15.75
4911,12,blue,15.7,8.65,15.76
4911,12,blue,15.8,8.7,15.72
4911,12,blue,15.9,8.72,15.7
4911,12,blue,16.0,8.7,15.69
2903,12,blue,0,6.26,18.73
2903,12,blue,0.1,6.27,18.7
2903,12,blue,0.2,6.38,18.67
2903,12,blue,0.3,6.42,18.66
2903,12,blue,0.4,6.39,18.6
2903,12,blue,0.5,6.36,18.59
2903,12,blue,0.6,6.2,18.57
2903,12,blue,0.7,6.08,18.57
2903,12,blue,0.8,6.06,18.64
2903,12,blue,0.9,8.81,20.6
2903,12,blue,1.0,8.68,20.64
2903,12,blue,1.1,8.62,20.68
2903,12,blue,1.2,8.55,20.71
2903,12,blue,1.3,8.46,20.78
2903,12,blue,1.4,8.31,20.79
2903,12,blue,1.5,5.5,18.9
2903,12,blue,1.6,5.44,19.0
2903,12,blue,1.7,5.4,19.08
2903,12,blue,1.8,5.31,19.21
2903,12,blue,1.9,5.28,19.34
2903,12,blue,2.0,5.13,19.5
2903,12,blue,2.1,4.92,19.67
2903,12,blue,2.2,4.85,19.83
2903,12,blue,2.3,4.61,19.92
2903,12,blue,2.4,4.5,20.0
2903,12,blue,2.5,4.48,20.15
2903,12,blue,2.6,4.49,20.23
2903,12,blue,2.7,4.46,20.33
2903,12,blue,2.8,4.33,20.41
2903,12,blue,2.9,4.47,20.55
2903,12,blue,3.0,4.57,20.64
2903,12,blue,3.1,4.61,20.7
2903,12,blue,3.2,4.65,20.83
2903,12,blue,3.3,4.85,20.89
2903,12,blue,3.4,4.98,20.92
2903,12,blue,3.5,5.08,20.91
2903,12,blue,3.6,4.86,20.96
2903,12,blue,3.7,4.88,20.92
2903,12,blue,3.8,5.0,20.79
2903,12,blue,3.9,5.08,20.78
2903,12,blue,4.0,5.29,20.75
2903,12,blue,4.1,5.38,20.77
2903,12,blue,4.2,5.54,20.68
2903,12,blue,4.3,5.41,20.68
2903,12,blue,4.4,5.28,20.66
2903,12,blue,4.5,5.11,20.62
2903,12,blue,4.6,5.02,20.66
2903,12,blue,4.7,4.98,20.63
2903,12,blue,4.8,5.1,20.67
2903,12,blue,4.9,5.16,20.68
2903,12,blue,5.0,5.24,20.75
2903,12,blue,5.1,5.28,20.75
2903,12,blue,5.2,5.26,20.72
2903,12,blue,5.3,5.27,20.74
2903,12,blue,5.4,5.19,20.73
2903,12,blue,5.5,5.25,20.71
2903,12,blue,5.6,5.21,20.69
2903,12,blue,5.7,5.3,20.7
2903,12,blue,5.8,5.38,20.66
2903,12,blue,5.9,5.49,20.66
2903,12,blue,6.0,5.56,20.62
2903,12,blue,6.1,5.69,20.57
2903,12,blue,6.2,5.75,20.57
2903,12,blue,6.3,5.79,20.62
2903,12,blue,6.4,5.71,20.66
2903,12,blue,6.5,5.66,20.66
2903,12,blue,6.6,5.65,20.7
2903,12,blue,6.7,5.6,20.72
2903,12,blue,6.8,5.73,20.69
2903,12,blue,6.9,5.72,20.62
2903,12,blue,7.0,5.77,20.58
2903,12,blue,7.1,5.71,20.55
2903,12,blue,7.2,5.68,20.56
2903,12,blue,7.3,5.71,20.56
2903,12,blue,7.4,5.65,20.58
2903,12,blue,7.5,5.56,20.64
2903,12,blue,7.6,5.44,20.7
2903,12,blue,7.7,5.46,20.73
2903,12,blue,7.8,5.61,20.72
2903,12,blue,7.9,5.68,20.74
2903,12,blue,8.0,5.76,20.71
2903,12,blue,8.1,5.9,20.7
2903,12,blue,8.2,5.92,20.67
2903,12,blue,8.3,5.98,20.65
2903,12,blue,8.4,5.87,20.69
2903,12,blue,8.5,5.8,20.69
2903,12,blue,8.6,5.65,20.71
2903,12,blue,8.7,5.53,20.7
2903,12,blue,8.8,5.62,20.68
2903,12,blue,8.9,5.62,20.7
2903,12,blue,9.0,5.67,20.65
2903,12,blue,9.1,5.71,20.63
2903,12,blue,9.2,5.73,20.7
2903,12,blue,9.3,5.72,20.76
2903,12,blue,9.4,5.52,20.83
2903,12,blue,9.5,5.5,20.84
2903,12,blue,9.6,5.51,20.88
2903,12,blue,9.7,5.49,20.86
2903,12,blue,9.8,5.51,20.76
2903,12,blue,9.9,5.55,20.67
2903,12,blue,10.0,5.84,20.61
2903,12,blue,10.1,5.91,20.57
2903,12,blue,10.2,5.94,20.56
2903,12,blue,10.3,5.98,20.56
2903,12,blue,10.4,6.1,20.56
2903,12,blue,10.5,6.22,20.59
2903,12,blue,10.6,6.31,20.54
2903,12,blue,10.7,6.45,20.53
2903,12,blue,10.8,6.58,20.51
2903,12,blue,10.9,6.62,20.48
2903,12,blue,11.0,6.64,20.48
2903,12,blue,11.1,6.65,20.47
2903,12,blue,11.2,6.66,20.49
2903,12,blue,11.3,6.69,20.51
2903,12,blue,11.4,6.6,20.53
2903,12,blue,11.5,6.61,20.58
2903,12,blue,11.6,6.66,20.61
2903,12,blue,11.7,6.61,20.61
2903,12,blue,11.8,6.47,20.59
2903,12,blue,11.9,6.34,20.59
2903,12,blue,12.0,6.37,20.57
2903,12,blue,12.1,6.26,20.49
2903,12,blue,12.2,5.57,22.57
2903,12,blue,12.3,5.62,22.59
2903,12,blue,12.4,5.75,22.62
2903,12,blue,12.5,5.72,22.62
2903,12,blue,12.6,5.7,22.61
2903,12,blue,12.7,5.97,22.74
2903,12,blue,12.8,6.67,20.67
2903,12,blue,12.9,6.67,20.69
2903,12,blue,13.0,6.62,20.7
2903,12,blue,13.1,6.71,20.7
2903,12,blue,13.2,6.75,20.77
2903,12,blue,13.3,6.6,20.77
2903,12,blue,13.4,6.6,20.79
2903,12,blue,13.5,6.7,20.81
2903,12,blue,13.6,6.74,20.84
2903,12,blue,13.7,6.74,20.87
2903,12,blue,13.8,6.71,20.83
2903,12,blue,13.9,6.79,20.82
2903,12,blue,14.0,6.77,20.83
2903,12,blue,14.1,6.64,20.78
2903,12,blue,14.2,6.63,20.8
2903,12,blue,14.3,6.8,20.87
2903,12,blue,14.4,6.92,20.91
2903,12,blue,14.5,6.91,20.93
2903,12,blue,14.6,6.98,20.9
2903,12,blue,14.7,7.07,20.95
2903,12,blue,14.8,7.1,20.96
2903,12,blue,14.9,6.86,20.91
2903,12,blue,15.0,6.71,20.89
2903,12,blue,15.1,6.7,20.84
2903,12,blue,15.2,7.49,19.5
2903,12,blue,15.3,7.6,19.73
2903,12,blue,15.4,7.59,19.73
2903,12,blue,15.5,7.78,19.72
2903,12,blue,15.6,7.89,19.72
2903,12,blue,15.7,7.93,19.79
2903,12,blue,15.8,7.11,21.14
2903,12,blue,15.9,6.94,20.88
2903,12,blue,16.0,6.94,20.89
4173,12,blue,0,8.54,24.16
4173,12,blue,0.1,8.27,24.25
4173,12,blue,0.2,7.96,24.34
4173,12,blue,0.3,7.68,24.42
4173,12,blue,0.4,7.16,24.46
4173,12,blue,0.5,6.79,24.56
4173,12,blue,0.6,6.45,24.69
4173,12,blue,0.7,5.79,21.99
4173,12,blue,0.8,5.65,22.09
4173,12,blue,0.9,5.51,22.17
4173,12,blue,1.0,5.39,22.26
4173,12,blue,1.1,5.35,22.31
4173,12,blue,1.2,5.46,22.27
4173,12,blue,1.3,5.88,25.0
4173,12,blue,1.4,5.9,24.99
4173,12,blue,1.5,5.91,24.96
4173,12,blue,1.6,5.62,22.54
4173,12,blue,1.7,5.86,22.83
4173,12,blue,1.8,5.62,21.49
4173,12,blue,1.9,7.2,23.4
4173,12,blue,2.0,7.12,23.44
4173,12,blue,2.1,7.06,23.47
4173,12,blue,2.2,10.09,23.6
4173,12,blue,2.3,9.93,23.35
4173,12,blue,2.4,10.01,24.1
4173,12,blue,2.5,9.9,20.97
4173,12,blue,2.6,9.83,20.78
4173,12,blue,2.7,11.64,17.38
4173,12,blue,2.8,9.16,19.48
4173,12,blue,2.9,9.04,19.43
4173,12,blue,3.0,9.1,20.04
4173,12,blue,3.1,7.5,21.31
4173,12,blue,3.2,7.25,19.2
4173,12,blue,3.3,5.36,22.62
4173,12,blue,3.4,5.09,22.81
4173,12,blue,3.5,4.7,19.56
4173,12,blue,3.6,7.08,17.57
4173,12,blue,3.7,6.71,14.75
4173,12,blue,3.8,7.06,17.0
4173,12,blue,3.9,7.18,16.93
4173,12,blue,4.0,7.22,16.38
4173,12,blue,4.1,9.09,18.5
4173,12,blue,4.2,6.78,20.51
4173,12,blue,4.3,7.2,23.31
4173,12,blue,4.4,6.77,24.92
4173,12,blue,4.5,6.74,24.95
4173,12,blue,4.6,6.75,25.5
4173,12,blue,4.7,5.38,26.62
4173,12,blue,4.8,5.4,26.58
4173,12,blue,4.9,5.41,26.59
4173,12,blue,5.0,5.87,25.02
4173,12,blue,5.1,5.46,21.99
4173,12,blue,5.2,5.5,21.98
4173,12,blue,5.3,5.45,21.96
4173,12,blue,5.4,5.33,22.01
4173,12,blue,5.5,5.28,21.99
4173,12,blue,5.6,5.23,22.0
4173,12,blue,5.7,5.73,25.05
4173,12,blue,5.8,5.74,24.99
4173,12,blue,5.9,5.77,24.94
4173,12,blue,6.0,5.86,24.91
4173,12,blue,6.1,5.85,24.91
4173,12,blue,6.2,5.85,24.9
4173,12,blue,6.3,5.89,24.91
4173,12,blue,6.4,5.87,24.92
4173,12,blue,6.5,5.84,24.99
4173,12,blue,6.6,5.58,23.48
4173,12,blue,6.7,6.2,23.0
4173,12,blue,6.8,6.29,22.96
4173,12,blue,6.9,6.32,22.89
4173,12,blue,7.0,6.32,22.87
4173,12,blue,7.1,6.36,22.85
4173,12,blue,7.2,6.66,24.37
4173,12,blue,7.3,6.0,25.47
4173,12,blue,7.4,5.93,25.88
4173,12,blue,7.5,5.82,25.94
4173,12,blue,7.6,5.8,25.96
4173,12,blue,7.7,5.74,25.95
4173,12,blue,7.8,5.79,25.93
4173,12,blue,7.9,6.0,25.33
4173,12,blue,8.0,6.01,24.91
4173,12,blue,8.1,6.09,24.87
4173,12,blue,8.2,6.12,24.91
4173,12,blue,8.3,5.76,26.43
4173,12,blue,8.4,7.13,25.19
4173,12,blue,8.5,7.07,25.19
4173,12,blue,8.6,7.04,25.23
4173,12,blue,8.7,6.96,25.22
4173,12,blue,8.8,6.93,25.16
4173,12,blue,8.9,7.36,23.67
4173,12,blue,9.0,5.51,21.9
4173,12,blue,9.1,5.54,21.92
4173,12,blue,9.2,5.62,21.9
4173,12,blue,9.3,5.63,21.93
4173,12,blue,9.4,5.74,21.99
4173,12,blue,9.5,5.84,22.0
4173,12,blue,9.6,8.18,23.41
4173,12,blue,9.7,8.28,23.09
4173,12,blue,9.8,8.25,23.04
4173,12,blue,9.9,8.28,23.05
4173,12,blue,10.0,8.21,23.03
4173,12,blue,10.1,9.31,24.38
4173,12,blue,10.2,7.45,25.99
4173,12,blue,10.3,7.37,26.32
4173,12,blue,10.4,7.4,26.33
4173,12,blue,10.5,7.45,26.33
4173,12,blue,10.6,7.51,26.29
4173,12,blue,10.7,6.34,24.91
4173,12,blue,10.8,7.6,22.41
4173,12,blue,10.9,7.68,22.36
4173,12,blue,11.0,7.63,22.34
4173,12,blue,11.1,7.62,22.32
4173,12,blue,11.2,7.49,22.37
4173,12,blue,11.3,7.44,22.41
4173,12,blue,11.4,8.8,26.29
4173,12,blue,11.5,8.61,26.35
4173,12,blue,11.6,8.58,26.45
4173,12,blue,11.7,8.45,26.51
4173,12,blue,11.8,8.45,26.29
4173,12,blue,11.9,10.44,24.63
4173,12,blue,12.0,7.66,23.28
4173,12,blue,12.1,7.63,23.28
4173,12,blue,12.2,7.23,20.44
4173,12,blue,12.3,7.29,20.45
4173,12,blue,12.4,7.38,20.72
4173,12,blue,12.5,8.92,19.02
4173,12,blue,12.6,10.49,15.63
4173,12,blue,12.7,10.67,15.51
4173,12,blue,12.8,11.05,18.34
4173,12,blue,12.9,11.0,18.28
4173,12,blue,13.0,10.93,18.24
4173,12,blue,13.1,7.26,21.59
4173,12,blue,13.2,7.15,26.11
4173,12,blue,13.3,8.63,27.01
4173,12,blue,13.4,12.57,23.58
4173,12,blue,13.5,14.75,21.86
4173,12,blue,13.6,14.64,21.86
4173,12,blue,13.7,14.68,21.9
4173,12,blue,13.8,13.25,20.72
4173,12,blue,13.9,12.06,19.23
4173,12,blue,14.0,7.9,21.46
4173,12,blue,14.1,9.49,19.83
4173,12,blue,14.2,13.65,19.05
4173,12,blue,14.3,13.55,20.45
4173,12,blue,14.4,15.96,17.11
4173,12,blue,14.5,16.0,18.62
4173,12,blue,14.6,19.09,20.35
4173,12,blue,14.7,16.29,20.41
4173,12,blue,14.8,15.66,17.79
4173,12,blue,14.9,17.36,13.0
4173,12,blue,15.0,15.01,16.43
4173,12,blue,15.1,14.38,16.38
4173,12,blue,15.2,13.64,12.42
4173,12,blue,15.3,15.37,12.36
4173,12,blue,15.4,13.12,14.79
4173,12,blue,15.5,11.55,17.53
4173,12,blue,15.6,12.85,14.12
4173,12,blue,15.7,13.06,13.21
4173,12,blue,15.8,13.05,17.66
4173,12,blue,15.9,10.39,21.08
4173,12,blue,16.0,11.88,23.36
4683,13,red,0,43.98,20.01
4683,13,red,0.1,44.12,20.04
4683,13,red,0.2,44.13,20.03
4683,13,red,0.3,42.98,19.19
4683,13,red,0.4,42.82,19.41
4683,13,red,0.5,42.79,19.43
4683,13,red,0.6,42.71,19.41
4683,13,red,0.7,42.55,19.38
4683,13,red,0.8,42.57,19.41
4683,13,red,0.9,43.81,20.22
4683,13,red,1.0,43.93,20.03
4683,13,red,1.1,43.98,20.01
4683,13,red,1.2,44.06,20.0
4683,13,red,1.3,44.07,19.96
4683,13,red,1.4,44.02,19.97
4683,13,red,1.5,43.9,20.0
4683,13,red,1.6,43.8,19.94
4683,13,red,1.7,43.73,19.95
4683,13,red,1.8,42.72,18.2
4683,13,red,1.9,42.7,18.19
4683,13,red,2.0,42.78,18.15
4683,13,red,2.1,42.78,18.1
4683,13,red,2.2,42.91,18.15
4683,13,red,2.3,42.99,18.14
4683,13,red,2.4,43.9,19.89
4683,13,red,2.5,43.94,19.93
4683,13,red,2.6,43.81,19.94
4683,13,red,2.7,43.8,20.0
4683,13,red,2.8,43.76,20.0
4683,13,red,2.9,40.19,22.38
4683,13,red,3.0,40.29,22.36
4683,13,red,3.1,40.4,22.34
4683,13,red,3.2,40.63,22.38
4683,13,red,3.3,40.8,22.34
4683,13,red,3.4,40.86,22.37
4683,13,red,3.5,44.49,20.04
4683,13,red,3.6,44.47,20.12
4683,13,red,3.7,44.4,20.16
4683,13,red,3.8,44.34,20.18
4683,13,red,3.9,44.33,20.22
4683,13,red,4.0,44.32,20.21
4683,13,red,4.1,44.33,20.16
4683,13,red,4.2,44.33,20.12
4683,13,red,4.3,44.4,20.12
4683,13,red,4.4,44.45,20.1
4683,13,red,4.5,44.4,20.11
4683,13,red,4.6,44.37,20.06
4683,13,red,4.7,44.22,20.11
4683,13,red,4.8,44.16,20.08
4683,13,red,4.9,44.07,20.05
4683,13,red,5.0,43.99,20.04
4683,13,red,5.1,44.03,20.0
4683,13,red,5.2,44.11,20.04
4683,13,red,5.3,44.25,20.02
4683,13,red,5.4,44.38,20.03
4683,13,red,5.5,44.48,20.04
4683,13,red,5.6,44.49,20.07
4683,13,red,5.7,44.52,20.12
4683,13,red,5.8,44.46,20.12
4683,13,red,5.9,44.42,20.1
4683,13,red,6.0,44.29,20.08
4683,13,red,6.1,44.17,20.07
4683,13,red,6.2,40.98,17.56
4683,13,red,6.3,40.89,17.5
4683,13,red,6.4,40.82,17.51
4683,13,red,6.5,40.73,17.47
4683,13,red,6.6,40.83,17.47
4683,13,red,6.7,40.91,17.47
4683,13,red,6.8,44.06,19.93
4683,13,red,6.9,43.97,19.94
4683,13,red,7.0,43.78,19.88
4683,13,red,7.1,43.8,19.9
4683,13,red,7.2,43.69,19.95
4683,13,red,7.3,43.63,19.95
4683,13,red,7.4,43.65,19.94
4683,13,red,7.5,43.8,19.94
4683,13,red,7.6,44.0,19.98
4683,13,red,7.7,44.04,19.99
4683,13,red,7.8,44.13,19.97
4683,13,red,7.9,44.07,19.95
4683,13,red,8.0,44.02,19.98
4683,13,red,8.1,43.93,19.99
4683,13,red,8.2,43.87,20.0
4683,13,red,8.3,43.79,20.02
4683,13,red,8.4,43.68,20.0
4683,13,red,8.5,43.72,19.97
4683,13,red,8.6,43.69,19.95
4683,13,red,8.7,43.76,19.95
4683,13,red,8.8,43.87,19.97
4683,13,red,8.9,43.93,19.87
4683,13,red,9.0,43.98,19.88
4683,13,red,9.1,43.95,19.92
4683,13,red,9.2,43.99,19.97
4683,13,red,9.3,43.92,19.95
4683,13,red,9.4,43.76,19.9
4683,13,red,9.5,43.76,19.98
4683,13,red,9.6,43.86,19.98
4683,13,red,9.7,43.99,19.98
4683,13,red,9.8,44.06,19.97
4683,13,red,9.9,44.12,19.99
4683,13,red,10.0,44.31,20.08
4683,13,red,10.1,44.34,20.1
4683,13,red,10.2,44.29,20.11
4683,13,red,10.3,44.24,20.16
4683,13,red,10.4,44.18,20.14
4683,13,red,10.5,44.19,20.12
4683,13,red,10.6,44.22,20.1
4683,13,red,10.7,44.32,20.08
4683,13,red,10.8,44.39,20.1
4683,13,red,10.9,44.49,20.07
4683,13,red,11.0,44.57,20.11
4683,13,red,11.1,44.63,20.14
4683,13,red,11.2,44.58,20.11
4683,13,red,11.3,44.49,20.11
4683,13,red,11.4,44.43,20.11
4683,13,red,11.5,44.36,20.09
4683,13,red,11.6,44.22,20.04
4683,13,red,11.7,44.25,20.06
4683,13,red,11.8,44.3,20.09
4683,13,red,11.9,44.36,20.11
4683,13,red,12.0,44.81,18.63
4683,13,red,12.1,44.92,18.67
4683,13,red,12.2,45.01,18.7
4683,13,red,12.3,44.97,18.7
4683,13,red,12.4,44.94,18.75
4683,13,red,12.5,42.48,20.27
4683,13,red,12.6,41.96,21.71
4683,13,red,12.7,41.92,21.7
4683,13,red,12.8,42.02,21.71
4683,13,red,12.9,42.07,21.68
4683,13,red,13.0,42.12,21.64
4683,13,red,13.1,44.55,20.1
4683,13,red,13.2,44.63,20.15
4683,13,red,13.3,44.61,20.14
4683,13,red,13.4,44.58,20.17
4683,13,red,13.5,44.49,20.16
4683,13,red,13.6,44.43,20.15
4683,13,red,13.7,44.4,20.18
4683,13,red,13.8,44.39,20.18
4683,13,red,13.9,44.35,20.17
4683,13,red,14.0,44.14,20.08
4683,13,red,14.1,44.11,20.07
4683,13,red,14.2,44.1,20.04
4683,13,red,14.3,44.08,20.02
4683,13,red,14.4,44.17,20.03
4683,13,red,14.5,44.15,20.03
4683,13,red,14.6,44.34,20.09
4683,13,red,14.7,44.36,20.1
4683,13,red,14.8,44.34,20.13
4683,13,red,14.9,44.39,20.19
4683,13,red,15.0,44.3,20.18
4683,13,red,15.1,44.28,20.16
4683,13,red,15.2,44.27,20.16
4683,13,red,15.3,44.32,20.16
4683,13,red,15.4,44.46,20.15
4683,13,red,15.5,44.46,20.11
4683,13,red,15.6,44.54,20.13
4683,13,red,15.7,44.57,20.14
4683,13,red,15.8,44.55,20.15
4683,13,red,15.9,44.42,20.07
4683,13,red,16.0,44.22,20.06
4512,13,red,0,42.47,4.42
4512,13,red,0.1,42.15,4.48
4512,13,red,0.2,41.84,4.64
4512,13,red,0.3,41.37,4.8
4512,13,red,0.4,40.93,4.81
4512,13,red,0.5,40.29,4.92
4512,13,red,0.6,39.54,4.91
4512,13,red,0.7,38.99,4.94
4512,13,red,0.8,38.48,4.91
4512,13,red,0.9,38.28,4.91
4512,13,red,1.0,38.19,4.87
4512,13,red,1.1,38.21,4.81
4512,13,red,1.2,38.3,4.83
4512,13,red,1.3,38.31,4.81
4512,13,red,1.4,38.32,4.89
4512,13,red,1.5,38.09,4.91
4512,13,red,1.6,37.94,4.94
4512,13,red,1.7,37.84,4.93
4512,13,red,1.8,37.73,4.96
4512,13,red,1.9,37.69,5.0
4512,13,red,2.0,37.78,4.98
4512,13,red,2.1,37.96,4.96
4512,13,red,2.2,38.03,5.03
4512,13,red,2.3,38.13,5.07
4512,13,red,2.4,38.24,5.02
4512,13,red,2.5,38.16,4.98
4512,13,red,2.6,38.04,4.85
4512,13,red,2.7,37.85,4.75
4512,13,red,2.8,37.67,4.67
4512,13,red,2.9,37.59,4.62
4512,13,red,3.0,37.59,4.64
4512,13,red,3.1,37.77,4.65
4512,13,red,3.2,37.87,4.65
4512,13,red,3.3,37.91,4.68
4512,13,red,3.4,38.03,4.73
4512,13,red,3.5,38.05,4.73
4512,13,red,3.6,37.96,4.71
4512,13,red,3.7,37.88,4.71
4512,13,red,3.8,37.8,4.79
4512,13,red,3.9,37.85,4.8
4512,13,red,4.0,37.86,4.78
4512,13,red,4.1,38.79,7.3
4512,13,red,4.2,38.92,7.3
4512,13,red,4.3,38.96,7.27
4512,13,red,4.4,39.02,7.27
4512,13,red,4.5,39.09,7.3
4512,13,red,4.6,39.13,7.29
4512,13,red,4.7,38.18,4.82
4512,13,red,4.8,38.07,4.85
4512,13,red,4.9,38.0,4.85
4512,13,red,5.0,37.95,4.83
4512,13,red,5.1,37.89,4.84
4512,13,red,5.2,37.88,4.86
4512,13,red,5.3,37.93,4.83
4512,13,red,5.4,37.94,4.81
4512,13,red,5.5,37.99,4.83
4512,13,red,5.6,38.05,4.83
4512,13,red,5.7,38.14,4.83
4512,13,red,5.8,38.08,4.81
4512,13,red,5.9,38.03,4.81
4512,13,red,6.0,37.98,4.81
4512,13,red,6.1,37.93,4.75
4512,13,red,6.2,37.89,4.72
4512,13,red,6.3,37.77,4.7
4512,13,red,6.4,37.74,4.7
4512,13,red,6.5,37.7,4.68
4512,13,red,6.6,37.75,4.68
4512,13,red,6.7,37.77,4.69
4512,13,red,6.8,37.78,4.71
4512,13,red,6.9,37.76,4.74
4512,13,red,7.0,37.78,4.73
4512,13,red,7.1,37.7,4.68
4512,13,red,7.2,37.69,4.68
4512,13,red,7.3,37.63,4.71
4512,13,red,7.4,37.62,4.72
4512,13,red,7.5,37.62,4.67
4512,13,red,7.6,37.61,4.72
4512,13,red,7.7,37.7,4.76
4512,13,red,7.8,37.7,4.88
4512,13,red,7.9,38.31,4.19
4512,13,red,8.0,38.18,4.13
4512,13,red,8.1,38.17,4.14
4512,13,red,8.2,38.06,4.08
4512,13,red,8.3,38.0,4.1
4512,13,red,8.4,37.92,3.96
4512,13,red,8.5,37.32,4.63
4512,13,red,8.6,37.4,4.67
4512,13,red,8.7,37.5,4.62
4512,13,red,8.8,37.59,4.48
4512,13,red,8.9,37.62,4.51
4512,13,red,9.0,37.63,4.53
4512,13,red,9.1,37.61,4.52
4512,13,red,9.2,37.61,4.55
4512,13,red,9.3,37.49,4.61
4512,13,red,9.4,37.43,4.76
4512,13,red,9.5,37.51,4.74
4512,13,red,9.6,35.65,3.92
4512,13,red,9.7,35.77,3.9
4512,13,red,9.8,35.83,3.87
4512,13,red,9.9,35.91,3.85
4512,13,red,10.0,35.99,3.86
4512,13,red,10.1,35.97,3.86
4512,13,red,10.2,37.82,4.69
4512,13,red,10.3,37.72,4.74
4512,13,red,10.4,37.73,4.81
4512,13,red,10.5,37.83,4.85
4512,13,red,10.6,37.89,4.88
4512,13,red,10.7,37.95,4.86
4512,13,red,10.8,38.12,4.89
4512,13,red,10.9,38.17,4.87
4512,13,red,11.0,38.17,4.84
4512,13,red,11.1,38.1,4.78
4512,13,red,11.2,38.06,4.81
4512,13,red,11.3,38.0,4.84
4512,13,red,11.4,37.94,4.81
4512,13,red,11.5,37.91,4.78
4512,13,red,11.6,37.87,4.77
4512,13,red,11.7,37.91,4.81
4512,13,red,11.8,37.97,4.76
4512,13,red,11.9,38.03,4.77
4512,13,red,12.0,38.07,4.76
4512,13,red,12.1,38.18,4.81
4512,13,red,12.2,38.29,4.85
4512,13,red,12.3,38.3,4.9
4512,13,red,12.4,38.3,4.97
4512,13,red,12.5,38.3,4.98
4512,13,red,12.6,38.29,5.01
4512,13,red,12.7,38.2,5.01
4512,13,red,12.8,38.19,5.04
4512,13,red,12.9,38.24,4.99
4512,13,red,13.0,38.26,4.97
4512,13,red,13.1,38.28,4.97
4512,13,red,13.2,38.33,4.94
4512,13,red,13.3,35.9,3.6
4512,13,red,13.4,35.86,3.54
4512,13,red,13.5,35.85,3.53
4512,13,red,13.6,35.84,3.51
4512,13,red,13.7,35.78,3.5
4512,13,red,13.8,35.72,3.52
4512,13,red,13.9,38.15,4.83
4512,13,red,14.0,38.12,4.81
4512,13,red,14.1,38.08,4.81
4512,13,red,14.2,38.01,4.78
4512,13,red,14.3,38.03,4.78
4512,13,red,14.4,38.06,4.75
4512,13,red,14.5,38.08,4.77
4512,13,red,14.6,38.09,4.79
4512,13,red,14.7,38.06,4.83
4512,13,red,14.8,38.09,4.9
4512,13,red,14.9,38.13,4.91
4512,13,red,15.0,38.09,4.95
4512,13,red,15.1,38.1,4.95
4512,13,red,15.2,38.15,4.96
4512,13,red,15.3,38.18,4.93
4512,13,red,15.4,38.27,4.93
4512,13,red,15.5,38.3,4.93
4512,13,red,15.6,38.3,4.92
4512,13,red,15.7,38.28,4.93
4512,13,red,15.8,38.25,4.96
4512,13,red,15.9,38.2,4.94
4512,13,red,16.0,38.1,4.91
7461,13,red,0,null,null
7461,13,red,0.1,null,null
7461,13,red,0.2,null,null
7461,13,red,0.3,null,null
7461,13,red,0.4,null,null
7461,13,red,0.5,null,null
7461,13,red,0.6,null,null
7461,13,red,0.7,null,null
7461,13,red,0.8,null,null
7461,13,red,0.9,null,null
7461,13,red,1.0,null,null
7461,13,red,1.1,null,null
7461,13,red,1.2,null,null
7461,13,red,1.3,null,null
7461,13,red,1.4,null,null
7461,13,red,1.5,null,null
7461,13,red,1.6,null,null
7461,13,red,1.7,null,null
7461,13,red,1.8,null,null
7461,13,red,1.9,null,null
7461,13,red,2.0,null,null
7461,13,red,2.1,null,null
7461,13,red,2.2,null,null
7461,13,red,2.3,null,null
7461,13,red,2.4,null,null
7461,13,red,2.5,null,null
7461,13,red,2.6,null,null
7461,13,red,2.7,null,null
7461,13,red,2.8,null,null
7461,13,red,2.9,null,null
7461,13,red,3.0,null,null
7461,13,red,3.1,null,null
7461,13,red,3.2,null,null
7461,13,red,3.3,null,null
7461,13,red,3.4,null,null
7461,13,red,3.5,null,null
7461,13,red,3.6,null,null
7461,13,red,3.7,null,null
7461,13,red,3.8,null,null
7461,13,red,3.9,null,null
7461,13,red,4.0,null,null
7461,13,red,4.1,null,null
7461,13,red,4.2,null,null
7461,13,red,4.3,null,null
7461,13,red,4.4,null,null
7461,13,red,4.5,null,null
7461,13,red,4.6,null,null
7461,13,red,4.7,null,null
7461,13,red,4.8,null,null
7461,13,red,4.9,null,null
7461,13,red,5.0,null,null
7461,13,red,5.1,null,null
7461,13,red,5.2,null,null
7461,13,red,5.3,null,null
7461,13,red,5.4,null,null
7461,13,red,5.5,null,null
7461,13,red,5.6,null,null
7461,13,red,5.7,null,null
7461,13,red,5.8,null,null
7461,13,red,5.9,null,null
7461,13,red,6.0,null,null
7461,13,red,6.1,null,null
7461,13,red,6.2,null,null
7461,13,red,6.3,null,null
7461,13,red,6.4,null,null
7461,13,red,6.5,null,null
7461,13,red,6.6,null,null
7461,13,red,6.7,null,null
7461,13,red,6.8,null,null
7461,13,red,6.9,null,null
7461,13,red,7.0,null,null
7461,13,red,7.1,null,null
7461,13,red,7.2,null,null
7461,13,red,7.3,null,null
7461,13,red,7.4,null,null
7461,13,red,7.5,null,null
7461,13,red,7.6,null,null
7461,13,red,7.7,null,null
7461,13,red,7.8,null,null
7461,13,red,7.9,null,null
7461,13,red,8.0,null,null
7461,13,red,8.1,null,null
7461,13,red,8.2,null,null
7461,13,red,8.3,null,null
7461,13,red,8.4,null,null
7461,13,red,8.5,null,null
